,id,uri,titulo,idLegislatura
206,54017,https://dadosabertos.camara.leg.br/api/v2/frentes/54017,Frente Parlamentar em defesa da Conclusão das Obras Públicas Inacabadas,56
207,54044,https://dadosabertos.camara.leg.br/api/v2/frentes/54044,Frente Parlamentar do Cooperativismo (Frencoop),56
208,54055,https://dadosabertos.camara.leg.br/api/v2/frentes/54055,Frente Parlamentar em Defesa dos Direitos Humanos,56
209,54060,https://dadosabertos.camara.leg.br/api/v2/frentes/54060,Frente Parlamentar de Atenção Integral à Saúde do Homem,56
210,54047,https://dadosabertos.camara.leg.br/api/v2/frentes/54047,Frente Parlamentar Mista de Apoio ao Jovem Aprendiz,56
211,54048,https://dadosabertos.camara.leg.br/api/v2/frentes/54048,Frente Parlamentar Mista em Defesa das Práticas Integrativas e Complementares em Saúde e da Felicidade - Frente Holística,56
212,54050,https://dadosabertos.camara.leg.br/api/v2/frentes/54050,Frente Parlamentar Mista em Defesa dos Usuários do Sistema Único de Saúde,56
213,54051,https://dadosabertos.camara.leg.br/api/v2/frentes/54051,Frente Parlamentar Mista em Prol do Semiárido,56
214,54043,https://dadosabertos.camara.leg.br/api/v2/frentes/54043,Frente Parlamentar Mista de Apoio ao Escotismo no Brasil - FPMAEB,56
215,54052,https://dadosabertos.camara.leg.br/api/v2/frentes/54052,Frente Parlamentar da Prevenção e Combate ao Câncer Infantil,56
216,54029,https://dadosabertos.camara.leg.br/api/v2/frentes/54029,Frente Parlamentar Mista em Defesa da Previdência Social,56
217,54030,https://dadosabertos.camara.leg.br/api/v2/frentes/54030,Frente Parlamentar Mista da Suinocultura,56
218,54042,https://dadosabertos.camara.leg.br/api/v2/frentes/54042,Frente Parlamentar Mista Pelo Fortalecimento dos Legislativos Municipais,56
219,54038,https://dadosabertos.camara.leg.br/api/v2/frentes/54038,Frente Parlamentar Mista pela Valorização das Universidades Federais,56
220,54039,https://dadosabertos.camara.leg.br/api/v2/frentes/54039,Frente Parlamentar Mista de Apoio ao Mercado Imobiliário,56
221,54018,https://dadosabertos.camara.leg.br/api/v2/frentes/54018,Frente Parlamentar Mista pela Juventude,56
222,54031,https://dadosabertos.camara.leg.br/api/v2/frentes/54031,"Frente Parlamentar Mista em Defesa do Nióbio das Pedras Preciosas, Semipreciosas e Grafeno - Frente do Nióbio/Grafeno",56
223,54034,https://dadosabertos.camara.leg.br/api/v2/frentes/54034,"Frente Parlamentar em Defesa dos Trabalhadores Ativos, Aposentados e Pensionistas da Petrobrás",56
224,54049,https://dadosabertos.camara.leg.br/api/v2/frentes/54049,Frente Parlamentar em Defesa dos Agentes Penitenciários,56
225,54035,https://dadosabertos.camara.leg.br/api/v2/frentes/54035,Frente Parlamentar em Defesa das 30 Horas da Enfermagem,56
226,54036,https://dadosabertos.camara.leg.br/api/v2/frentes/54036,Frente Parlamentar Mista pela Conclusão da BR 470 - Rio Grande do Sul,56
227,54037,https://dadosabertos.camara.leg.br/api/v2/frentes/54037,Frente Parlamentar Mista pela Conclusão da BR 285 - Ligação Município de São José dos Ausentes-RS ao Estado de Santa Catarina,56
228,54025,https://dadosabertos.camara.leg.br/api/v2/frentes/54025,Frente Parlamentar Mista para a Sustentabilidade do Vale do Ribeira,56
229,54021,https://dadosabertos.camara.leg.br/api/v2/frentes/54021,Frente Parlamentar Mista em Defesa da Cultura e do Desenvolvimento Social,56
230,54041,https://dadosabertos.camara.leg.br/api/v2/frentes/54041,"Frente Parlamentar Mista da Liberdade Religiosa, Refugiados e Ajuda Humanitária",56
231,54016,https://dadosabertos.camara.leg.br/api/v2/frentes/54016,Frente Parlamentar pelo Livre Mercado,56
232,54026,https://dadosabertos.camara.leg.br/api/v2/frentes/54026,Frente Parlamentar do Café,56
233,54033,https://dadosabertos.camara.leg.br/api/v2/frentes/54033,Frente Parlamentar Mista de Incentivo à Geração de Eletricidade por meio de Energias Renováveis,56
234,54032,https://dadosabertos.camara.leg.br/api/v2/frentes/54032,Frente Parlamentar Mista José Alencar para o Desenvolvimento da Indústria Têxtil e de Confecção,56
235,54019,https://dadosabertos.camara.leg.br/api/v2/frentes/54019,Frente Parlamentar em Defesa da Convivência com o Semiárido,56
236,54027,https://dadosabertos.camara.leg.br/api/v2/frentes/54027,Frente Parlamentar em Defesa dos Municípios Produtores de Petróleo,56
237,54028,https://dadosabertos.camara.leg.br/api/v2/frentes/54028,Frente Parlamentar em Defesa da Regularização Fundiária Rural,56
238,54010,https://dadosabertos.camara.leg.br/api/v2/frentes/54010,Frente Parlamentar Evangélica do Congresso Nacional,56
239,54023,https://dadosabertos.camara.leg.br/api/v2/frentes/54023,Frente Parlamentar da Segurança Pública do Estado do Rio de Janeiro,56
240,54024,https://dadosabertos.camara.leg.br/api/v2/frentes/54024,Frente Parlamentar em Defesa dos Policiais Militares e Bombeiros Militares - FPDPMBM,56
241,54014,https://dadosabertos.camara.leg.br/api/v2/frentes/54014,Frente Parlamentar Mista da Beleza e Bem Estar,56
242,54003,https://dadosabertos.camara.leg.br/api/v2/frentes/54003,Frente Parlamentar Mista Brasil 200,56
243,53962,https://dadosabertos.camara.leg.br/api/v2/frentes/53962,Frente Parlamentar Mista de Combate às Hepatites Virais,56
244,54012,https://dadosabertos.camara.leg.br/api/v2/frentes/54012,Frente Parlamentar Ambientalista,56
245,54011,https://dadosabertos.camara.leg.br/api/v2/frentes/54011,Frente Parlamentar Mista pela Aprovação do Marco Regulatório dos Jogos no Brasil,56
246,54009,https://dadosabertos.camara.leg.br/api/v2/frentes/54009,Frente Parlamentar Mista em Defesa do Saneamento Básico,56
247,53990,https://dadosabertos.camara.leg.br/api/v2/frentes/53990,Frente Parlamentar do Congresso Nacional em Defesa das Pessoas com Deficiência,56
248,54007,https://dadosabertos.camara.leg.br/api/v2/frentes/54007,Frente Parlamentar para o Desenvolvimento Sustentável do Petróleo e Energias Renováveis - FREPER,56
249,53998,https://dadosabertos.camara.leg.br/api/v2/frentes/53998,Frente Parlamentar Luz Para Todos e Universalização do Sistema Elétrico,56
250,54004,https://dadosabertos.camara.leg.br/api/v2/frentes/54004,Frente Parlamentar Armamentista - FPAR,56
251,54022,https://dadosabertos.camara.leg.br/api/v2/frentes/54022,Frente Parlamentar de Apoio ao Ensino Militar no Brasil - FPAEMB,56
252,54013,https://dadosabertos.camara.leg.br/api/v2/frentes/54013,Frente Parlamentar em Defesa da Amazônia,56
253,53997,https://dadosabertos.camara.leg.br/api/v2/frentes/53997,Frente Parlamentar pela luta contra a Tuberculose,56
254,54000,https://dadosabertos.camara.leg.br/api/v2/frentes/54000,Frente Parlamentar Mista da Educação,56
255,53992,https://dadosabertos.camara.leg.br/api/v2/frentes/53992,"Frente Parlamentar Mista pela Competitividade da Cadeia Produtiva do Setor Químico, Petroquímico e de Plástico",56
256,53993,https://dadosabertos.camara.leg.br/api/v2/frentes/53993,"Frente Parlamentar do Comércio, Serviços e Empreendedorismo - FCS",56
257,54006,https://dadosabertos.camara.leg.br/api/v2/frentes/54006,Frente Parlamentar em Defesa da Saúde Preventiva,56
258,53999,https://dadosabertos.camara.leg.br/api/v2/frentes/53999,Frente Parlamentar Mista em Defesa dos Direitos dos Povos Indígenas,56
259,53987,https://dadosabertos.camara.leg.br/api/v2/frentes/53987,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS),56
260,53979,https://dadosabertos.camara.leg.br/api/v2/frentes/53979,Frente Parlamentar Mista dos Consórcios Públicos,56
261,53989,https://dadosabertos.camara.leg.br/api/v2/frentes/53989,Frente Parlamentar em Defesa da Polícia Rodoviária Federal,56
262,53988,https://dadosabertos.camara.leg.br/api/v2/frentes/53988,Frente Parlamentar em Defesa da Vida e da Família,56
263,53977,https://dadosabertos.camara.leg.br/api/v2/frentes/53977,Frente Parlamentar Mista Brasil-Singapura,56
264,53965,https://dadosabertos.camara.leg.br/api/v2/frentes/53965,Frente Parlamentar Mista Brasil -Tailândia,56
265,53984,https://dadosabertos.camara.leg.br/api/v2/frentes/53984,Frente Parlamentar Mista em Defesa dos Consumidores de Energia Elétrica,56
266,53986,https://dadosabertos.camara.leg.br/api/v2/frentes/53986,"Frente Parlamentar do Congresso Nacional BRICS (Brasil, Rússia, Índia, China e África do Sul)",56
267,53983,https://dadosabertos.camara.leg.br/api/v2/frentes/53983,"Frente Parlamentar Mista do Trabalho, Emprego e Renda",56
268,53985,https://dadosabertos.camara.leg.br/api/v2/frentes/53985,Frente Parlamentar Mista em Defesa do Ensino Técnico e Profissionalizante - Frente do Ensino Técnico,56
269,53969,https://dadosabertos.camara.leg.br/api/v2/frentes/53969,Frente Parlamentar Mista Nacional da Indústria - FPI,56
270,53963,https://dadosabertos.camara.leg.br/api/v2/frentes/53963,Frente Parlamentar Mista da Agricultura Familiar,56
271,53964,https://dadosabertos.camara.leg.br/api/v2/frentes/53964,Frente Parlamentar Mista dos Agentes Comunitários de Saúde e de Combate às Endemias,56
272,53996,https://dadosabertos.camara.leg.br/api/v2/frentes/53996,Frente Parlamentar da Saúde,56
273,53994,https://dadosabertos.camara.leg.br/api/v2/frentes/53994,Frente Parlamentar em Defesa da Indústria da Música,56
274,53960,https://dadosabertos.camara.leg.br/api/v2/frentes/53960,Frente Parlamentar Mista em Defesa e Desenvolvimento da Profissão de Bombeiro Civil - FPMBC,56
275,53982,https://dadosabertos.camara.leg.br/api/v2/frentes/53982,Frente Parlamentar Mista da Juventude,56
276,53995,https://dadosabertos.camara.leg.br/api/v2/frentes/53995,"Frente Parlamentar em Defesa do BANCO DO NORDESTE, SUDENE, DNOCS, CODEFASF e CHESF",56
277,53991,https://dadosabertos.camara.leg.br/api/v2/frentes/53991,Frente Parlamentar Brasil-Coreia do Sul,56
278,53956,https://dadosabertos.camara.leg.br/api/v2/frentes/53956,Frente Parlamentar Mista em Defesa da Indústria Marítima Brasileira,56
279,53978,https://dadosabertos.camara.leg.br/api/v2/frentes/53978,Frente Parlamentar em Defesa da Escola Pública e em Respeito ao Profissional da Educação,56
280,53980,https://dadosabertos.camara.leg.br/api/v2/frentes/53980,Frente Parlamentar em Defesa do Homeschooling,56
281,53981,https://dadosabertos.camara.leg.br/api/v2/frentes/53981,Frente Parlamentar em Defesa da Energia Solar no Brasil,56
282,53967,https://dadosabertos.camara.leg.br/api/v2/frentes/53967,"Frente Parlamentar para Modernização do Centro de Lançamento de Alcântara, no Estado do Maranhão",56
283,53955,https://dadosabertos.camara.leg.br/api/v2/frentes/53955,Frente Parlamentar Mista da Agricultura Familiar - FPAF,56
284,53959,https://dadosabertos.camara.leg.br/api/v2/frentes/53959,Frente Parlamentar Mista de Apoio ao Programa Antártico Brasileiro,56
285,53946,https://dadosabertos.camara.leg.br/api/v2/frentes/53946,Frente Parlamentar Mista da Economia e Cidadania Digital,56
286,53947,https://dadosabertos.camara.leg.br/api/v2/frentes/53947,Frente Parlamentar Mista de Defesa da Pesca Artesanal,56
287,53950,https://dadosabertos.camara.leg.br/api/v2/frentes/53950,Frente Parlamentar Mista de Apoio a Produção e Industrialização de Pescado,56
288,53941,https://dadosabertos.camara.leg.br/api/v2/frentes/53941,"Frente Parlamentar Mista da Engenharia, Infraestrutura e Desenvolvimento Nacional",56
289,53940,https://dadosabertos.camara.leg.br/api/v2/frentes/53940,Frente Parlamentar Mista de Preservação da Memória e do Patrimônio Ferroviário,56
290,53953,https://dadosabertos.camara.leg.br/api/v2/frentes/53953,Frente Parlamentar Mista em Defesa dos Municípios Brasileiros - FMB,56
291,53968,https://dadosabertos.camara.leg.br/api/v2/frentes/53968,Frente Parlamentar Mista Nacional da Silvicultura - FPS,56
292,53966,https://dadosabertos.camara.leg.br/api/v2/frentes/53966,Frente Parlamentar Mista pela Reforma Política,56
293,53954,https://dadosabertos.camara.leg.br/api/v2/frentes/53954,Frente Parlamentar Mista da Reforma Tributária,56
294,53939,https://dadosabertos.camara.leg.br/api/v2/frentes/53939,Frente Parlamentar Mista em Defesa das Comunidades Terapêuticas e APAC'S,56
295,53951,https://dadosabertos.camara.leg.br/api/v2/frentes/53951,Frente Parlamentar em Defesa do Transporte Aéreo Nacional,56
296,53961,https://dadosabertos.camara.leg.br/api/v2/frentes/53961,Frente Parlamentar em Defesa da Educação Básica e Alfabetização no Brasil,56
297,53958,https://dadosabertos.camara.leg.br/api/v2/frentes/53958,Frente Parlamentar em Defesa dos Direitos dos Idosos,56
298,53925,https://dadosabertos.camara.leg.br/api/v2/frentes/53925,Frente Parlamentar Mista da Saúde - FPMS,56
299,53930,https://dadosabertos.camara.leg.br/api/v2/frentes/53930,Frente Parlamentar de Incentivo à Leitura,56
300,53952,https://dadosabertos.camara.leg.br/api/v2/frentes/53952,Frente Parlamentar em Defesa da Polícia Federal,56
301,53931,https://dadosabertos.camara.leg.br/api/v2/frentes/53931,Frente Parlamentar em Defesa dos Direitos da Mulher,56
302,53975,https://dadosabertos.camara.leg.br/api/v2/frentes/53975,"Frente Parlamentar em Defesa dos Institutos Federais de Educação, Ciência e Tecnologia",56
303,53944,https://dadosabertos.camara.leg.br/api/v2/frentes/53944,Frente Parlamentar em Apoio à Indústria da Construção Civil e do Mercado Imobiliário,56
304,53942,https://dadosabertos.camara.leg.br/api/v2/frentes/53942,Frente Parlamentar em Defesa do Trânsito Seguro,56
305,53943,https://dadosabertos.camara.leg.br/api/v2/frentes/53943,Frente Parlamentar pelo Desenvolvimento da Agroecologia e Produção Orgânica,56
306,53938,https://dadosabertos.camara.leg.br/api/v2/frentes/53938,Frente Parlamentar Mista em Defesa dos Correios,56
307,53932,https://dadosabertos.camara.leg.br/api/v2/frentes/53932,Frente Parlamentar Mista de Fortalecimento da Cooperação entre os Países do Brics,56
308,53929,https://dadosabertos.camara.leg.br/api/v2/frentes/53929,Frente Parlamentar da Justiça Notarial e Registral,56
309,53923,https://dadosabertos.camara.leg.br/api/v2/frentes/53923,Frente Parlamentar Mista em Defesa dos Estados sede de Usinas Hidrelétricas,56
310,53922,https://dadosabertos.camara.leg.br/api/v2/frentes/53922,Frente Parlamentar Contra o Abuso e Exploração Sexual de Crianças e Adolescentes,56
311,53926,https://dadosabertos.camara.leg.br/api/v2/frentes/53926,Frente Parlamentar Mista de Logística e Infraestrutura - FRENLOGI,56
312,53928,https://dadosabertos.camara.leg.br/api/v2/frentes/53928,Frente Parlamentar Mista Pelos Direitos das Pessoas com Parkinson,56
313,53933,https://dadosabertos.camara.leg.br/api/v2/frentes/53933,Frente Parlamentar Mista de Manutenção das Unidades de Saúde,56
314,53934,https://dadosabertos.camara.leg.br/api/v2/frentes/53934,Frente Parlamentar Mista de Segurança Pública em Defesa dos Municípios,56
315,53935,https://dadosabertos.camara.leg.br/api/v2/frentes/53935,Frente Parlamentar Mista dos Municípios Produtores de Água,56
316,53936,https://dadosabertos.camara.leg.br/api/v2/frentes/53936,Frente Parlamentar Mista para Investimentos Federais na Educação,56
317,53927,https://dadosabertos.camara.leg.br/api/v2/frentes/53927,Frente Parlamentar Mista em Defesa dos Lotéricos,56
318,53937,https://dadosabertos.camara.leg.br/api/v2/frentes/53937,Frente Parlamentar Mista de Infraestrutura Viária e Mobilidade Urbana,56
319,53915,https://dadosabertos.camara.leg.br/api/v2/frentes/53915,Frente Parlamentar Mista em Defesa do Serviço Público,56
320,53924,https://dadosabertos.camara.leg.br/api/v2/frentes/53924,Frente Parlamentar Brasil Japão,56
321,53914,https://dadosabertos.camara.leg.br/api/v2/frentes/53914,Frente Parlamentar em Defesa do Nordeste,56
322,53921,https://dadosabertos.camara.leg.br/api/v2/frentes/53921,Frente Parlamentar em Defesa da Pesca,56
323,53920,https://dadosabertos.camara.leg.br/api/v2/frentes/53920,"Frente Parlamentar Mista em Defesa das Apaes, das Pestalozzis e de Entidades Coirmãs",56
324,53919,https://dadosabertos.camara.leg.br/api/v2/frentes/53919,Frente Parlamentar em Defesa da Água no Nordeste,56
325,53917,https://dadosabertos.camara.leg.br/api/v2/frentes/53917,Frente Parlamentar Mista da Medicina,56
326,53911,https://dadosabertos.camara.leg.br/api/v2/frentes/53911,Frente Parlamentar Mista em Defesa da Cadeia Produtiva da Reciclagem no Brasil,56
327,53913,https://dadosabertos.camara.leg.br/api/v2/frentes/53913,Frente Parlamentar da Habitação e Desenvolvimento Urbano do Congresso Nacional,56
328,53916,https://dadosabertos.camara.leg.br/api/v2/frentes/53916,"Frente Parlamentar Mista pela Defesa, Apoio ao Potássio Brasileiro",56
329,53912,https://dadosabertos.camara.leg.br/api/v2/frentes/53912,"Frente Parlamentar Mista de Desenvolvimento Estratégico do Sistema Penitenciário, Combate ao Narcotráfico e Crime Organizado no Brasil",56
330,53904,https://dadosabertos.camara.leg.br/api/v2/frentes/53904,Frente Parlamentar Mista em Prol da Luta Contra o Câncer,56
331,53910,https://dadosabertos.camara.leg.br/api/v2/frentes/53910,Frente Parlamentar da Agropecuária - FPA,56
332,53906,https://dadosabertos.camara.leg.br/api/v2/frentes/53906,Frente Parlamentar Brasil-China,56
333,53908,https://dadosabertos.camara.leg.br/api/v2/frentes/53908,Frente Parlamentar em Defesa dos Direitos das Pessoas com Transtorno do Espectro Autista,56
334,53900,https://dadosabertos.camara.leg.br/api/v2/frentes/53900,Frente Parlamentar Mista da Energia Limpa e Sustentável,56
335,53909,https://dadosabertos.camara.leg.br/api/v2/frentes/53909,Frente Parlamentar de Doenças Raras,56
336,53905,https://dadosabertos.camara.leg.br/api/v2/frentes/53905,Frente Parlamentar Mista dos Portos Nacionais,56
337,53899,https://dadosabertos.camara.leg.br/api/v2/frentes/53899,"Frente Parlamentar de Apoio as Santas Casas, Hospitais e Entidades Filantrópicas",56
338,53893,https://dadosabertos.camara.leg.br/api/v2/frentes/53893,Frente Parlamentar Mista da Primeira Infância,56
339,53918,https://dadosabertos.camara.leg.br/api/v2/frentes/53918,Frente Parlamentar Mista em Defesa do Consumidor,56
340,53907,https://dadosabertos.camara.leg.br/api/v2/frentes/53907,Frente Parlamentar em Defesa dos Agentes Comunitários de Saúde e dos Agentes de Combate às Endemias,56
341,53901,https://dadosabertos.camara.leg.br/api/v2/frentes/53901,Frente Parlamentar em Defesa do Esporte,56
342,53898,https://dadosabertos.camara.leg.br/api/v2/frentes/53898,Frente Parlamentar Mista Para o Futuro do Porto de Santos,56
343,53897,https://dadosabertos.camara.leg.br/api/v2/frentes/53897,Frente Parlamentar Mista em Defesa do Pacto Federativo,56
344,53902,https://dadosabertos.camara.leg.br/api/v2/frentes/53902,Frente Parlamentar Mista em Defesa do Turismo - Frentur,56
345,53894,https://dadosabertos.camara.leg.br/api/v2/frentes/53894,Frente Parlamentar Mista do Esporte,56
346,53895,https://dadosabertos.camara.leg.br/api/v2/frentes/53895,Frente Parlamentar Mista da Micro e Pequena Empresa,56
347,53888,https://dadosabertos.camara.leg.br/api/v2/frentes/53888,Frente Parlamentar Mista Ética Contra a Corrupção - FECC,56
348,53887,https://dadosabertos.camara.leg.br/api/v2/frentes/53887,Frente Parlamentar Mista de Combate à Corrupção,56
349,53889,https://dadosabertos.camara.leg.br/api/v2/frentes/53889,Frente Parlamentar Mista em Defesa dos Direitos Animais,56
350,53892,https://dadosabertos.camara.leg.br/api/v2/frentes/53892,Frente Parlamentar Mista em Defesa dos Direitos dos Animais,56
351,53890,https://dadosabertos.camara.leg.br/api/v2/frentes/53890,Frente Parlamentar da Segurança Pública,56
352,53845,https://dadosabertos.camara.leg.br/api/v2/frentes/53845,Frente Parlamentar Mista em Defesa da Pesquisa em Biologia Experimental,55
353,53857,https://dadosabertos.camara.leg.br/api/v2/frentes/53857,Requer o registro da Frente Parlamentar em Defesa dos Pequenos e Médios Produtores Culturais,55
354,53844,https://dadosabertos.camara.leg.br/api/v2/frentes/53844,Frente Parlamentar para a criação de Estímulos Econômicos para a Preservação Ambiental,55
355,53843,https://dadosabertos.camara.leg.br/api/v2/frentes/53843,Frente Parlamentar Mista pela contagem pública dos votos,55
356,53842,https://dadosabertos.camara.leg.br/api/v2/frentes/53842,Frente Parlamentar em Defesa do Saneamento Básico Público,55
357,53834,https://dadosabertos.camara.leg.br/api/v2/frentes/53834,Frente Parlamentar Mista Nacional da Indústria - FNI,55
358,53841,https://dadosabertos.camara.leg.br/api/v2/frentes/53841,Frente Parlamentar Mista em Defesa da Nova Política Nacional de Saúde Mental e da Assistência Hospitalar Psiquiátrica,55
359,53840,https://dadosabertos.camara.leg.br/api/v2/frentes/53840,Frente Parlamentar da Energia Renovável - (FPE),55
360,53839,https://dadosabertos.camara.leg.br/api/v2/frentes/53839,Frente Parlamentar dos Advogados,55
361,53833,https://dadosabertos.camara.leg.br/api/v2/frentes/53833,Frente Parlamentar em Defesa da Saúde Preventiva,55
362,53829,https://dadosabertos.camara.leg.br/api/v2/frentes/53829,Frente Parlamentar Mista em Apoio aos Planos de Cargos e Salários dos Servidores do INCRA,55
363,53831,https://dadosabertos.camara.leg.br/api/v2/frentes/53831,Frente Parlamentar de Proteção de Dados Pessoais,55
364,53828,https://dadosabertos.camara.leg.br/api/v2/frentes/53828,Frente Parlamentar em defesa das Refinarias de Petróleo da PETROBRAS e contra a sua privatização,55
365,53826,https://dadosabertos.camara.leg.br/api/v2/frentes/53826,Frente Parlamentar Mista em Defesa do Programa Institucional de Bolsa de Iniciação à Docência (PIBID) e PIBID Diversidade,55
366,53827,https://dadosabertos.camara.leg.br/api/v2/frentes/53827,Frente Parlamentar em Defesa da Duplicação da BR 153,55
367,53824,https://dadosabertos.camara.leg.br/api/v2/frentes/53824,"Frente Parlamentar Mista em defesa da instalação dos Tribunais Regionais Federais da 6ª, 7ª, 8ª e 9ª região nos estados do Paraná, Minas Gerais, Bahia e Amazonas",55
368,53825,https://dadosabertos.camara.leg.br/api/v2/frentes/53825,Frente Parlamentar pela Abertura Comercial do Brasil,55
369,53822,https://dadosabertos.camara.leg.br/api/v2/frentes/53822,Frente Parlamentar Mista pelos Direitos das Pessoas com Parkinson,55
370,53823,https://dadosabertos.camara.leg.br/api/v2/frentes/53823,Frente Parlamentar Mista de Enfrentamento às Fake News,55
371,53820,https://dadosabertos.camara.leg.br/api/v2/frentes/53820,Frente Parlamentar de Promoção da Implantação de Videomonitoramento nas Vias Públicas.,55
372,53817,https://dadosabertos.camara.leg.br/api/v2/frentes/53817,Frente Parlamentar Mista pelo Fortalecimento dos Legislativos Municipais,55
373,53818,https://dadosabertos.camara.leg.br/api/v2/frentes/53818,Frente Parlamentar Mista em Defesa da Integridade e Prioridade Absoluta da Pessoa Idosa,55
374,53819,https://dadosabertos.camara.leg.br/api/v2/frentes/53819,Frente Parlamentar em Defesa da Construção do Hospital Regional de Pelotas,55
375,53816,https://dadosabertos.camara.leg.br/api/v2/frentes/53816,Frente Parlamentar em Defesa dos Consumidores de Energia Elétrica,55
376,53815,https://dadosabertos.camara.leg.br/api/v2/frentes/53815,Frente Parlamentar Mista em Defesa das Distribuidoras do Sistema Eletrobras,55
377,53814,https://dadosabertos.camara.leg.br/api/v2/frentes/53814,Frente Parlamentar Mista em Defesa da Eletromobilidade Brasileira,55
378,53812,https://dadosabertos.camara.leg.br/api/v2/frentes/53812,Frente Parlamentar Mista Pela Causa da Psoríase e Artrite Psoriásica,55
379,53813,https://dadosabertos.camara.leg.br/api/v2/frentes/53813,Frente Parlamentar Mista em Defesa da Eletronorte,55
380,53811,https://dadosabertos.camara.leg.br/api/v2/frentes/53811,Frente Parlamentar Mista em Defesa da Casa da Moeda do Brasil,55
381,53810,https://dadosabertos.camara.leg.br/api/v2/frentes/53810,Frente Parlamentar Mista em Defesa do Patrimônio da União - FPMDPU,55
382,53809,https://dadosabertos.camara.leg.br/api/v2/frentes/53809,Frente Parlamentar Mista em Defesa da Economia Criativa do Carnaval e das Escolas de Samba,55
383,53808,https://dadosabertos.camara.leg.br/api/v2/frentes/53808,Frente Parlamentar em Defesa da Eletronuclear,55
384,53807,https://dadosabertos.camara.leg.br/api/v2/frentes/53807,Frente Parlamentar Mista em Defesa da Cultura,55
385,53806,https://dadosabertos.camara.leg.br/api/v2/frentes/53806,Frente Parlamentar em prol do CONLESTE (Consórcio Intermunicipal de Desenvolvimento do Leste Fluminense),55
386,53805,https://dadosabertos.camara.leg.br/api/v2/frentes/53805,Frente Parlamentar da Hemofilia,55
387,53804,https://dadosabertos.camara.leg.br/api/v2/frentes/53804,Frente Parlamentar Mista em Defesa da Eletrosul,55
388,53786,https://dadosabertos.camara.leg.br/api/v2/frentes/53786,Frente Parlamentar Mista pela Causa da Prematuridade,55
389,53801,https://dadosabertos.camara.leg.br/api/v2/frentes/53801,Frente Parlamentar pela Prevenção da Violência e Redução de Homicídios,55
390,53802,https://dadosabertos.camara.leg.br/api/v2/frentes/53802,Frente Parlamentar Mista do Imposto Único Federal,55
391,53800,https://dadosabertos.camara.leg.br/api/v2/frentes/53800,Frente Parlamentar em Defesa da Odontologia.,55
392,53792,https://dadosabertos.camara.leg.br/api/v2/frentes/53792,Frente Parlamentar Mista em Defesa do Equilíbrio do Federalismo Fiscal Brasileiro,55
393,53799,https://dadosabertos.camara.leg.br/api/v2/frentes/53799,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS) - Dep. Danilo Cabral,55
394,53797,https://dadosabertos.camara.leg.br/api/v2/frentes/53797,Frente Parlamentar da Medicina,55
395,53796,https://dadosabertos.camara.leg.br/api/v2/frentes/53796,Frente Parlamentar Mista pela Causa do Diabetes,55
396,53798,https://dadosabertos.camara.leg.br/api/v2/frentes/53798,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS) - Dep. Victor Mendes,55
397,53794,https://dadosabertos.camara.leg.br/api/v2/frentes/53794,Frente Parlamentar em Defesa da Empresa Brasileira de Infraestrutura Aeroportuária (Infraero) 100% Pública,55
398,53793,https://dadosabertos.camara.leg.br/api/v2/frentes/53793,Frente Parlamentar da Odontologia,55
399,53785,https://dadosabertos.camara.leg.br/api/v2/frentes/53785,"Frente Parlamentar Mista de Segurança, Desenvolvimento e Integração de Fronteiras",55
400,53791,https://dadosabertos.camara.leg.br/api/v2/frentes/53791,Frente Parlamentar Mista de Prevenção à Violência,55
401,53773,https://dadosabertos.camara.leg.br/api/v2/frentes/53773,Frente Parlamentar Mista em Defesa de Furnas,55
402,53772,https://dadosabertos.camara.leg.br/api/v2/frentes/53772,Frente Parlamentar Mista por um Brasil sem Jogos de Azar,55
403,53771,https://dadosabertos.camara.leg.br/api/v2/frentes/53771,Frente Parlamentar em Defesa da Extensão da BR-448 até a BR-116 no Estado do Rio Grande do Sul,55
404,53774,https://dadosabertos.camara.leg.br/api/v2/frentes/53774,Frente Parlamentar pela Aprovação do Marco Regulatório dos Jogos no Brasil,55
405,53766,https://dadosabertos.camara.leg.br/api/v2/frentes/53766,Frente Parlamentar Mista de Apoio às Empresas Franqueadas,55
406,53764,https://dadosabertos.camara.leg.br/api/v2/frentes/53764,Frente Parlamentar em prol da Baixada Fluminense,55
407,53765,https://dadosabertos.camara.leg.br/api/v2/frentes/53765,Frente Parlamentar em defesa da Companhia Hidro Elétrica do São Francisco (CHESF),55
408,53763,https://dadosabertos.camara.leg.br/api/v2/frentes/53763,Frente Parlamentar Mista em Desfesa da Hemobrás,55
409,53761,https://dadosabertos.camara.leg.br/api/v2/frentes/53761,"Frente Parlamentar em Prol da Construção do Hospital do Câncer no Grupo Hospitalar Conceição (GHC), Porto Alegre/RS",55
410,53762,https://dadosabertos.camara.leg.br/api/v2/frentes/53762,"Frente Parlamentar em Defesa dos Institutos Federais de Educação, Ciência  e Tecnologia",55
411,53760,https://dadosabertos.camara.leg.br/api/v2/frentes/53760,Frente Parlamentar Mista da Erva-Mate,55
412,53759,https://dadosabertos.camara.leg.br/api/v2/frentes/53759,Frente Parlamentar Mista em Defesa dos Bancos Públicos,55
